mo_start_date,LINE,MO,PRODUCT CODE,Sum of OEE,Max of mo_scheduled_hrs,pouches_produced,pouch_weight_g,kg_per_hr
45097,P16,19185,280052,0.81800473,103,1051496,90,918.78
45098,P09,19166,241283,0.784115981,43,420788,90,880.72
45098,P10,19168,280405,0.673592178,79,664108,90,756.58
45098,P12,19172,120534,0.603810541,9,67820,90,678.20
45098,P12,19173,280256,0.481314493,82,492558,90,540.61
45098,P13,19176,280169,0.662980769,79,653646,90,744.66
45099,P17,19187,280106,0.745364348,136,2530184,90,1674.39
45099,P18,19190,280324,0.751479033,12,225083,90,1688.12
45099,P18,19191,280052,0.71745664,124,2220557,90,1611.69
45100,P09,19164,280318,0.745245726,96,892864,90,837.06
45100,P15,19183,280169,0.760069444,36,341484,90,853.71
45101,P14,19267,120451,0.661351496,12,99044,90,742.83
45101,P15,19265,251200,0.918830128,12,137604,90,1032.03
45101,P16,19266,280351,0.827564103,12,123936,90,929.52
45102,P10,19220,280351,0.739230769,110,1014816,90,830.30
45102,P11,19221,280264,0.685924145,24,205448,90,770.43
45102,P12,19223,280256,0.758874199,12,113649,90,852.37
45102,P12,19224,280107,0.756376714,43,405902,90,849.56
45102,P13,19229,280169,0.723417468,96,866712,90,812.54
45102,P14,19232,120451,0.639556624,12,95780,90,718.35
45102,P14,19233,120454,0.486538462,12,72864,90,546.48
45102,P15,19236,251200,0.805929487,12,120696,90,905.22
45102,P15,19237,280421,0.671725083,31,259877,90,754.48
45102,P16,19241,280351,0.772011834,130,1252512,90,867.12
45103,P11,19222,280351,0.81812661,104.5,1066968,90,918.92
45103,P14,19234,120430,0.585496795,12,87684,90,657.63
45103,P14,19235,280166,0.833597046,79,821860,90,936.30
45104,P09,19219,251200,0.771187003,29,279108,90,866.20
45104,P12,19225,120444,0.542354434,12,81223,90,609.17
45104,P15,19238,280103,0.803641382,36,361060,90,902.65
45105,P09,19218,120464,0.758755061,38,359832,90,852.23
45105,P12,19226,120536,0.588301282,24,176208,90,660.78
45105,P15,19239,280391,0.904887821,40,451720,90,1016.37
45106,P12,19227,280164,0.618643162,24,185296,90,694.86
45106,P13,19230,280318,0.785953177,23,225600,90,882.78
45106,P18,19252,280052,0.5993957,12,179531,90,1346.48
45107,P12,19228,120431,0.634594017,15,118796,90,712.78
45118,P09,19268,120436,0.54604367,32,218068,90,613.32
45118,P10,19271,280351,0.593708452,108,800224,90,666.85
45118,P11,19272,280351,0.670356975,109,911900,90,752.94
45118,P12,19273,120433,0.571620475,68,485100,90,642.04
45118,P13,19277,120436,0.648006567,41,331572,90,727.84
45118,P14,19279,280166,0.733846154,45,412128,90,824.26
45118,P15,19284,280452,0.537343652,41,274948,90,603.54
45118,P16,19287,280351,0.593413462,80,592464,90,666.52
45118,P17,19289,280106,0.534728065,48,640647,90,1201.21
45118,P17,19289,280391,0.491623613,67,822152,90,1104.38
45118,P18,19291,280106,0.407978584,55,560073,90,916.48
45118,P18,19291,280324,0.563237847,36,506103,90,1265.26
45119,P09,19269,280166,0.684695513,36,307620,90,769.05
45120,P13,19278,280213,0.735074627,67,614640,90,825.64
45120,P14,19280,120430,0.682042379,36,306428,90,766.07
45120,P15,19285,280256,0.697093858,67,582882,90,782.98
45120,P16,19288,280388,0.790037393,24,236632,90,887.37
45120,P18,19292,280324,0.515064103,24,308544,90,1157.04
45121,P09,19270,280324,0.664961613,43,356845,90,746.88
45121,P12,19274,120453,0.385210623,7,33652,90,432.67
45121,P14,19281,120531,0.668509615,12,100116,90,750.87
45122,P12,19275,120450,0.588461538,12,88128,90,660.96
45122,P12,19276,280256,0.533226496,12,79856,90,598.92
45122,P14,19282,280090,0.706292173,19,167476,90,793.31
45123,P09,19351,280324,0.501362179,12,75084,90,563.13
45123,P09,19352,241288,0.721671598,91,819588,90,810.58
45123,P09,19354,280351,0.698931624,12,104672,90,785.04
45123,P10,19354,280351,0.604547578,199,1501406,90,679.03
45123,P11,19354,280351,0.791499733,60,592675,90,889.01
45123,P11,19355,280130,0.730512153,48,437606,90,820.51
45123,P12,19358,280256,0.687579145,163,1398701,90,772.29
45123,P13,19360,280052,0.707861467,36,318028,90,795.07
45123,P14,19363,120434,0.696661325,48,417328,90,782.49
45123,P15,19367,280256,0.685389957,24,205288,90,769.83
45123,P16,19371,280351,0.64955711,55,445856,90,729.58
45123,P17,19376,280104,0.649287648,264,4278442,90,1458.56
45123,P18,19377,280324,0.731962251,72,1315424,90,1644.28
45124,P13,19361,280212,0.727264402,77,698872,90,816.86
45124,P15,19368,280391,0.662297144,79,652972,90,743.89
45125,P11,19357,280352,0.734067673,79,723732,90,824.50
45125,P14,19365,280239,0.695873397,24,208428,90,781.61
45125,P16,19372,241287,0.692867575,79,683112,90,778.23
45126,P14,19366,120430,0.797596154,12,119448,90,895.86
45126,P14,19366,120448,0.762329601,79,751596,90,856.25
45126,P18,19378,280166,0.667466947,40,666399,90,1499.40
45127,P15,19369,280450,0.571454327,36,256743,90,641.86
45128,P09,19353,120464,0.77072898,43,413604,90,865.68
45128,P11,19356,280129,0.67760603,86,727261,90,761.09
45128,P13,19362,120448,0.676050984,43,362796,90,759.34
45129,P15,19370,251200,0.736892713,19,174732,90,827.68
45129,P16,19373,280169,0.585964209,24,175508,90,658.16
45130,P09,19382,251200,0.731110422,31,282852,90,821.18
45130,P12,19390,280256,0.67222087,158,1325512,90,755.04
45130,P13,19391,241287,0.778425859,53,514882,90,874.33
45130,P14,19393,120436,0.750425296,91,852243,90,842.88
45130,P15,19397,280351,0.776888666,163,1580378,90,872.60
45130,P16,19398,280351,0.674561507,163,1372220,90,757.67
45131,P09,19383,280450,0.692040598,24,207280,90,777.30
45132,P09,19384,280450,0.565438034,12,84680,90,635.10
45132,P09,19384,280451,0.605591168,36,272080,90,680.20
45132,P10,19387,280351,0.699587069,163,1423128,90,785.78
45132,P13,19392,280264,0.725574122,103,932682,90,814.96
45134,P09,19385,280453,0.647759324,55,444622,90,727.56
45134,P14,19394,120532,0.703699252,24,210772,90,790.40
45135,P11,19389,280351,0.812109045,91,922296,90,912.16
45135,P14,19395,120536,0.705315171,48,422512,90,792.21
45135,P17,19400,280052,0.631071142,28,441043,90,1417.64
45135,P17,19400,280222,0.55088141,12,165000,90,1237.50
45135,P17,19401,280052,0.505832781,29,366142,90,1136.30
45135,P17,19401,280405,0.787326389,12,235820,90,1768.65
45135,P18,19403,280052,0.732288132,34,621449,90,1645.01
45135,P18,19404,280052,0.712393162,12,213376,90,1600.32
45135,P18,19404,280324,0.794444444,12,237952,90,1784.64
45137,P09,19432,241287,0.605929487,12,90744,90,680.58
45137,P09,19486,280169,0.621741453,36,279336,90,698.34
45137,P12,19437,280256,0.819312567,48,490801,90,920.25
45137,P12,19949,280375,0.58125,26,170469,110,721.22
45137,P13,19440,280264,0.793785056,48,475509,90,891.58
45137,P14,19444,120532,0.780853576,19,185156,90,877.05
45137,P15,19449,280351,0.70828214,36,318217,90,795.54
45137,P15,19949,280351,0.823551015,12,123335,90,925.01
45137,P16,19450,280351,0.742039356,43,398208,90,833.46
45138,P14,19487,120431,0.79309562,24,237548,90,890.81
45139,P09,19497,280169,0.743986797,67,622092,90,835.65
45139,P10,19499,280351,0.701865672,67,586872,90,788.34
45139,P11,19435,280129,0.569684829,12,85316,90,639.87
45139,P11,19497,280169,0.822115385,12,123120,90,923.40
45139,P12,19501,280256,0.734615385,19,174192,90,825.12
45139,P13,19508,280264,0.765841466,67,640366,90,860.19
45139,P14,19445,120536,1.011263736,7,88344,90,1135.85
45139,P14,19502,120431,0.628258547,12,94088,90,705.66
45139,P15,19504,280351,0.647868217,129,1043016,90,727.69
45139,P16,19505,280351,0.67322565,139,1167858,90,756.17
45139,P17,19505,280351,0.642271845,19,304591,90,1442.80
45139,P17,19507,280052,0.678805492,67,1135180,90,1524.87
45140,P10,19436,280352,0.779407051,24,233448,90,875.43
45140,P11,19436,280352,0.696047009,72,625440,90,781.80
45140,P12,19438,120448,0.648985043,48,388768,90,728.94
45140,P14,19447,280013,0.635496795,12,95172,90,713.79
45140,P14,19448,120448,0.726682692,24,217656,90,816.21
45141,P14,19534,120436,0.720629371,55,494640,90,809.41
45142,P09,19533,280107,0.756189904,48,452988,90,849.35
45142,P10,19533,280107,0.859214744,24,257352,90,965.07
45142,P11,19439,120436,0.765224359,24,229200,90,859.50
45142,P12,19439,120436,0.679647436,48,407136,90,763.38
45142,P13,19441,280327,0.695172276,48,416436,90,780.82
45142,P17,19453,280052,0.549859776,40,548980,90,1235.21
45144,P09,19509,280318,0.806835811,59.5,599124,90,906.24
45144,P10,19510,280351,0.674006623,151,1270152,90,757.04
45144,P11,19511,280351,0.770264064,67,644064,90,865.16
45144,P12,19513,280256,0.747896635,60,560025,90,840.04
45144,P13,19514,280327,0.787199883,55,540334,90,884.18
45144,P14,19516,120437,0.668823451,48,400652,90,751.22
45145,P15,19520,280351,0.850387382,139,1475184,90,955.16
45145,P16,19520,280351,0.411378205,12,61608,90,462.06
45145,P16,19521,280351,0.710599637,127,1126272,90,798.15
45145,P17,19521,280351,0.496861645,12,148820,90,1116.15
45145,P17,19524,280052,0.608150183,70,1062560,90,1366.15
45145,P18,19524,280052,1.32119391,4,131908,90,2967.93
45146,P13,19515,280264,0.729303585,103,937476,90,819.15
45146,P14,19517,280164,0.674136396,36,302876,90,757.19
45146,P18,19525,280213,0.534530543,25.5,340218,90,1200.77
45147,P10,19519,280351,0.784294872,12,117456,90,880.92
45147,P11,19512,280052,0.746304087,96,894132,90,838.25
45147,P14,19518,280238,0.796978022,7,69624,90,895.17
45147,P14,19519,280365,0.636300303,72,571754,90,714.69
45148,P17,19523,280391,0.663267895,48,794648,90,1489.97
45148,P18,19523,280391,0.75403312,12,225848,90,1693.86
45148,P18,19526,280052,0.767598157,16,306548,90,1724.33
45148,P18,19526,280351,0.71727208,36,644512,90,1611.28
45151,P10,19557,280351,0.616350427,225,1730712,90,692.28
45151,P11,19558,280052,0.638488248,12,95620,90,717.15
45151,P11,19559,280130,0.554704301,31,214604,90,623.04
45151,P13,19567,280264,0.781314581,67,653304,90,877.57
45151,P14,19568,280362,0.670311179,91,761259,90,752.89
45151,P15,19574,280405,0.437533387,48,262100,90,491.44
45151,P16,19578,280351,0.714954076,134,1195632,90,803.04
45151,P17,19578,280052,0.71744312,71,1271424,90,1611.66
45151,P17,19579,280052,0.752535306,32,601065,90,1690.50
45151,P18,19580,280052,0.685244606,112,1915615,90,1539.33
45152,P09,19553,280166,0.535547786,22,147040,90,601.53
45152,P12,19561,280380,0.484101154,59,322179,110,600.67
45152,P15,19575,280324,0.511140046,36,229645,90,574.11
45153,P09,19555,280421,0.628271902,24,188180,90,705.68
45153,P11,19560,280264,0.678462235,115,973729,90,762.05
45153,P15,19576,280318,0.734695513,24,220056,90,825.21
45154,P09,19554,280453,0.690829772,36,310376,90,775.94
45154,P15,19577,280169,0.64229021,55,440868,90,721.42
45155,P09,19556,251200,0.581600328,43,312110,90,653.25
45155,P12,19563,280376,0.394246168,31,137860,110,489.18
45155,P14,19569,120444,0.644517544,19,152828,90,723.92
45156,P09,19566,251200,0.613141026,12,91824,90,688.68
45156,P12,19562,280375,0.468761082,24,126903,110,581.64
45156,P13,19562,280375,#DIV/0!,0,0,110,0.00
45156,P14,19570,120534,0.607558761,12,90988,90,682.41
45156,P14,19571,280383,0.323904915,12,48508,90,363.81
45157,P12,19614,280379,0.630998818,12,85412,110,782.94
45157,P13,19614,280379,#DIV/0!,0,0,110,0.00
45157,P14,19572,280166,0.852163462,24,255240,90,957.15
45157,P16,19624,280222,0.704673807,158,1389504,90,791.49
45158,P09,19606,251200,0.563212251,36,253040,90,632.60
45158,P11,19612,280264,0.694241495,127,1100345,90,779.77
45158,P12,19636,280379,0.49779477,24,134763,110,617.66
45158,P14,19620,280166,0.652751068,12,97756,90,733.17
45158,P14,19621,280090,0.623624466,48,373576,90,700.46
45158,P15,19623,280169,0.720061109,91,817759,90,808.77
45159,P09,19607,280450,0.875240385,12,131076,90,983.07
45159,P12,19615,280377,0.479369709,31,167626,110,594.80
45159,P13,19618,280169,0.596621261,48,357400,90,670.13
45159,P14,19638,120430,0.583892774,55,400784,90,655.83
45160,P09,19609,280451,0.6938689,31,268444,90,779.35
45160,P09,190607,280450,0.840384615,12,125856,90,943.92
45160,P12,19617,280256,0.686010238,103,881825,90,770.53
45161,P09,190609,280451,0.677483974,12,101460,90,760.95
45161,P10,19611,280351,0.683878205,80,682784,90,768.13
45161,P11,19611,280351,0.574759615,24,172152,90,645.57
45161,P13,19619,280318,0.664102564,24,198912,90,745.92
45162,P09,19608,280452,0.759014423,24,227340,90,852.53
45162,P13,19646,120436,0.634012629,67,530136,90,712.12
45162,P15,19649,280323,0.607989927,42,318684,90,682.89
45163,P09,19610,280421,0.63960114,36,287360,90,718.40
45163,P11,1916,280264,0.453365385,12,67896,90,509.22
45163,P14,19669,120436,0.704038462,35,307524,90,790.78
45163,P15,9649,280323,0.843803419,12,126368,90,947.76
45163,P18,19628,280052,0.698099438,121,2108372,90,1568.21
45164,P11,19613,280351,0.699919872,24,209640,90,786.15
45164,P14,19665,120436,0.731406935,96.5,880848,90,821.52
45164,P15,19672,280323,0.697098214,14,121797,90,782.98
45164,P16,19625,280405,0.723637821,48,433488,90,812.79
45165,P09,19640,280421,0.717695682,19,170180,90,806.12
45165,P10,19643,280351,0.711353423,97,861136,90,798.99
45165,P11,19643,280351,0.702530364,19,166584,90,789.08
45165,P12,19645,280256,0.735120809,52,477064,90,825.69
45165,P13,19671,120436,0.807526116,81,816312,90,907.01
45165,P15,19650,280324,0.801908832,67.5,675528,90,900.70
45166,P09,19641,280166,0.635149573,24,190240,90,713.40
45166,P16,19651,280405,0.710576923,12,106416,90,798.12
45166,P16,19685,280052,0.824367637,37,380660,90,925.93
45167,P09,19642,280324,0.740252294,54.5,503490,90,831.45
45167,P11,19686,280256,0.66474359,24,199104,90,746.64
45168,P11,19687,120436,0.712348178,28.5,253368,90,800.11
45168,P13,19647,120448,0.792708333,12,118716,90,890.37
45175,P09,19706,280052,0.747566719,49,457152,90,839.67
45175,P11,19689,280352,0.762224437,41,390015,90,856.13
45175,P12,19690,280256,0.645688712,41,330386,90,725.24
45175,P13,19693,120448,0.621075499,45,348796,90,697.59
45175,P15,19695,280324,0.71671415,27,241504,90,805.01
45175,P16,19698,280351,0.61258268,78.5,600135,90,688.05
45175,P17,19693,120448,0.578716716,13,187782,90,1300.03
45175,P17,19698,280324,0.714529915,24,428032,90,1605.12
45175,P18,19693,120448,0.763461538,2,38112,90,1715.04
45175,P18,19698,280052,0.722262286,24,432664,90,1622.49
45176,P15,19696,280351,0.550387597,43,295360,90,618.20
45177,P09,19707,280452,0.604967949,24,181200,90,679.50
45177,P11,19744,280264,0.334955929,48,200652,90,376.22
45177,P12,19691,280385,0.387044534,19,91776,90,434.73
45177,P13,19694,280213,0.532409064,43,285712,90,598.00
45177,P17,19699,280324,0.703918998,88,1546144,90,1581.28
45178,P09,19708,280421,0.691303888,91,785100,90,776.47
45178,P10,19708,280421,0.730769231,0.05,456,90,820.80
45178,P12,19692,120430,0.528685897,24,158352,90,593.82
45178,P15,19726,280256,0.677136752,36,304224,90,760.56
45178,P17,19732,280405,0.548524306,72,985764,90,1232.21
45178,P18,19700,280052,0.700794605,72,1259412,90,1574.27
45178,P18,19734,280052,0.789663462,64,1261440,90,1773.90
45179,P11,19713,280130,0.465420494,67,389166,90,522.76
45179,P12,19715,120531,0.485897436,12,72768,90,545.76
45179,P12,19716,120433,0.668589744,12,100128,90,750.96
45179,P12,19716,280383,0.697863248,9,78384,90,783.84
45179,P13,19723,251200,0.494613317,31,191356,90,555.55
45179,P16,19730,280351,0.800244568,249,2486776,90,898.83
45180,P10,19711,280351,0.731128943,139,1268304,90,821.20
45180,P12,19717,120536,0.57275641,24,171552,90,643.32
45180,P13,19724,280169,0.630037964,103,809876,90,707.66
45180,P15,19727,280351,0.857211538,48,513504,90,962.82
45181,P12,19718,280383,0.613782051,12,91920,90,689.40
45182,P09,19709,280453,0.610309829,12,91400,90,685.50
45182,P11,19712,280352,0.547626582,79,539916,90,615.09
45182,P11,19714,280240,0.642361111,12,96200,90,721.50
45182,P12,19720,280401,0.33006993,22,90624,90,370.73
45182,P15,19729,280318,0.589844804,19,139864,90,662.51
45183,P09,19745,280105,0.63365863,67,529840,90,711.73
45183,P12,19721,280404,0.514847089,24,154207,90,578.28
45183,P15,19746,280105,0.645996503,55,443412,90,725.58
45184,P12,19722,120436,0.428685897,12,64200,90,481.50
45184,P16,19731,280388,0.642788462,12,96264,90,721.98
45184,P17,19733,280324,0.563314637,12,168724,90,1265.43
45184,P17,19733,280451,0.573654604,148,2119126,90,1288.66
45185,P12,19807,280256,0.553365385,24,165744,90,621.54
45185,P13,19725,280264,0.522796474,24,156588,90,587.21
45185,P15,19808,280213,0.444348853,19,105364,90,499.09
45185,P18,19736,280222,0.682671024,128,2181052,90,1533.55
45186,P09,19766,241287,0.635275545,67,531192,90,713.54
45186,P09,19789,280105,0.521875,12,78156,90,586.17
45186,P10,19767,280351,0.703748163,157,1378896,90,790.45
45186,P11,19768,280352,0.557832532,48,334164,90,626.56
45186,P12,19772,280256,0.600912393,112.5,843681,90,674.94
45186,P13,19773,280264,0.610332951,134,1020672,90,685.53
45186,P15,19776,280213,0.324082977,36,145604,90,364.01
45188,P11,19769,280264,0.624411875,103,802644,90,701.34
45188,P15,19791,280105,0.537099359,24,160872,90,603.27
45189,P09,19790,280169,0.72973138,84,764992,90,819.63
45189,P15,19775,280169,0.389301363,79,383820,90,437.26
45191,P12,19771,280164,0.531637717,31,205680,90,597.14
45191,P16,19777,280351,0.772569738,91,877392,90,867.75
45191,P17,19779,280324,0.614789707,139,2132976,90,1381.06
45191,P18,19782,280324,0.680429688,160,2717364,90,1528.52
45192,P11,19868,280169,0.785910791,24,235396,90,882.74
45192,P13,19806,120464,0.663663968,19,157368,90,745.43
45193,P09,19810,251200,0.698599865,19,165652,90,784.67
45193,P10,19813,280351,0.438461538,141,771552,90,492.48
45193,P11,19814,280130,0.523397436,19,124108,90,587.88
45193,P12,19816,120532,0.58349359,24,174768,90,655.38
45193,P13,19824,120464,0.621437845,79,612688,90,698.00
45193,P15,19848,280169,0.575423904,62,445240,90,646.32
45194,P09,19811,241288,0.572863248,60,428960,90,643.44
45194,P10,19815,280264,#DIV/0!,0,0,90,0.00
45194,P11,19815,280264,0.493619008,115,708442,90,554.43
45194,P12,19846,120536,0.570032051,24,170736,90,640.26
45194,P14,19864,280166,0.729411611,123,1119676,90,819.28
45195,P12,19820,120450,0.426602564,12,63888,90,479.16
45195,P12,19821,280107,0.63736014,55,437484,90,715.88
45195,P16,19831,280351,0.678091613,72,609306,90,761.63
45196,P09,19845,120464,0.568264061,62,439700,90,638.27
45196,P13,19847,120436,0.681570513,16,136096,90,765.54
45196,P15,19849,120448,0.646561165,48,387316,90,726.22
45197,P09,198845,120464,0.678285256,12,101580,90,761.85
45197,P11,198115,280264,0.638828793,12,95671,90,717.53
45198,P12,19822,120436,0.670526175,48,401672,90,753.14
45198,P15,19828,280103,0.548798077,12,82188,90,616.41
45198,P16,19869,280324,0.591329285,19,140216,90,664.18
45198,P17,19832,280324,0.626670172,64,1001068,90,1407.75
45199,P15,19830,280222,0.727657585,24,217948,90,817.31
45199,P16,19894,280324,0.458934295,24,137460,90,515.48
45199,P18,19899,280324,0.724724933,134,2423944,90,1628.02
45200,P09,19870,241288,0.717107372,24,214788,90,805.46
45200,P10,19870,241288,0.880769231,9,98928,90,989.28
45200,P10,19875,280264,#DIV/0!,0,0,90,0.00
45200,P11,19875,280264,0.605015372,49,369979,90,679.55
45200,P12,19881,120448,0.713992388,24,213855,90,801.96
45200,P13,19935,120436,0.708618625,91,804764,90,795.92
45200,P14,19920,280236,0.857239819,17,181872,90,962.85
45200,P15,19890,280222,0.696981838,24,208760,90,782.85
45200,P16,19895,280323,0.602394943,36,270644,90,676.61
